deviceName,processName,processId,description,timeWindow,numberOfOccurrence
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:600",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:600",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:601",1700-1800,1
BBAOMACBOOKAIR2,xpcproxy,54990,libcoreservices: _dirhelper_userdir: 557: bootstrap_look_up returned (ipc/send) invalid destination port,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:596",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:602",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:602",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:603",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:603",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:604",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:604",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:605",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:605",1700-1800,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZoomLauncher3rdSdkIPCReciever is implemented in both /Applications/zoom.us.app/Contents/Frameworks/zChatApp.bundle/Contents/MacOS/zChatApp (0x1129c7ae0) and /Applications/zoom.us.app/Contents/Frameworks/zChatUI.bundle/Contents/MacOS/zChatUI (0x1136222c8). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:596",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:595",1600-1700,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZPMeetingNumberFormatter is implemented in both /Applications/zoom.us.app/Contents/Frameworks/ZCommonUI.framework/Versions/A/ZCommonUI (0x111a811a8) and /Applications/zoom.us.app/Contents/Frameworks/zChatUI.bundle/Contents/MacOS/zChatUI (0x113628420). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:590",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:586",1600-1700,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:587",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:587",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:588",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:588",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:589",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:589",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:590",1600-1700,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap_check_in(): com.apple.quicklookd.xpc,1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:595",1600-1700,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Endpoint has been activated through legacy launch(3) APIs. Please switch to XPC or bootstrap_check_in(): com.apple.quicklook,1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:591",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:591",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:592",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:592",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:593",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:593",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:594",1600-1700,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:594",1600-1700,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZMPMINumberFormatter is implemented in both /Applications/zoom.us.app/Contents/Frameworks/ZCommonUI.framework/Versions/A/ZCommonUI (0x111a7fdf8) and /Applications/zoom.us.app/Contents/Frameworks/zChatUI.bundle/Contents/MacOS/zChatUI (0x113622ca0). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZPLogHelperImp is implemented in both /Applications/zoom.us.app/Contents/Frameworks/zChatApp.bundle/Contents/MacOS/zChatApp (0x1129c7ba8) and /Applications/zoom.us.app/Contents/Frameworks/zChatUI.bundle/Contents/MacOS/zChatUI (0x113628740). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:624",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:619",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:615",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:615",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:616",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:616",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:617",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:617",1700-1800,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:618",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:618",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:619",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:614",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:620",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:620",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:621",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:621",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:622",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:622",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:623",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:623",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:624",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:614",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:613",1700-1800,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZPLogHelperNull is implemented in both /Applications/zoom.us.app/Contents/Frameworks/zChatApp.bundle/Contents/MacOS/zChatApp (0x1129c7bf8) and /Applications/zoom.us.app/Contents/Frameworks/zChatUI.bundle/Contents/MacOS/zChatUI (0x113628790). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:608",1700-1800,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZMSearchTextField is implemented in both /Applications/zoom.us.app/Contents/Frameworks/zChatUI.bundle/Contents/MacOS/zChatUI (0x11362d100) and /Applications/zoom.us.app/Contents/Frameworks/zVideoUI.bundle/Contents/MacOS/zVideoUI (0x115de0d68). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZPLogHelperImp is implemented in both /Applications/zoom.us.app/Contents/Frameworks/zChatApp.bundle/Contents/MacOS/zChatApp (0x1129c7ba8) and /Applications/zoom.us.app/Contents/Frameworks/zVideoUI.bundle/Contents/MacOS/zVideoUI (0x115de1470). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,zoom.us,55038,objc[55038]: Class ZPLogHelperNull is implemented in both /Applications/zoom.us.app/Contents/Frameworks/zChatApp.bundle/Contents/MacOS/zChatApp (0x1129c7bf8) and /Applications/zoom.us.app/Contents/Frameworks/zVideoUI.bundle/Contents/MacOS/zVideoUI (0x115de14c0). One of the two will be used. Which one is undefined.,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:606",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:606",1700-1800,1
BBAOMACBOOKAIR2,VTDecoderXPCService,55047,DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated; set a breakpoint on _dispatch_bug_deprecated to debug,1700-1800,1
BBAOMACBOOKAIR2,VTDecoderXPCService,55047,DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated; set a breakpoint on _dispatch_bug_deprecated to debug,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:607",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:607",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:608",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:613",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:609",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:609",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:610",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:610",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:611",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:611",1700-1800,1
---,las,,42 --- last message repeated 1 time ---,1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:612",1700-1800,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:612",1700-1800,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,Service exited due to SIGKILL | sent by legacyScreenSaver[54123],1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:534",1300-1400,1
BBAOMACBOOKAIR2,timed,158,"settimeofday({0x5ebb8525,0x96b2b}) == 0",1300-1400,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:430",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:431",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:432",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:432",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:433",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:433",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:434",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:434",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:435",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:435",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:436",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:436",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:437",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:437",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:438",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:438",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:439",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:439",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:440",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:440",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:441",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:441",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:431",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:430",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:463",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:429",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:420",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:421",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:421",0800-0900,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/mdmclient, error = 108: Invalid path",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:422",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:422",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:423",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:423",0800-0900,1
BBAOMACBOOKAIR2,syncdefaultsd,52984,objc[52984]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0800-0900,1
BBAOMACBOOKAIR2,syncdefaultsd,52984,objc[52984]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:424",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:424",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:425",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:425",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:426",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:426",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:427",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:427",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:428",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:428",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:429",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:442",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:442",0800-0900,1
BBAOMACBOOKAIR2,syncdefaultsd,53045,objc[53045]: Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0800-0900,1
BBAOMACBOOKAIR2,syncdefaultsd,53045,objc[53045]: Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.,0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:452",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:452",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:453",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:453",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:454",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:454",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:455",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:455",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:456",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:456",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:457",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:457",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:458",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:458",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:459",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:459",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:460",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:460",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:461",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:461",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:462",0900-1000,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd, error = 2: No such file or directory",0900-1000,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:451",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:451",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:__thr_AMMuxedDeviceDisconnected, mux-device:445",0800-0900,1
BBAOMACBOOKAIR2,remindd,53047,objc[53047]: Class REMCDChangeTrackingState is implemented in both /System/Library/PrivateFrameworks/ReminderKit.framework/Versions/A/ReminderKit and /usr/libexec/remindd. One of the two will be used. Which one is undefined.,0800-0900,1
BBAOMACBOOKAIR2,remindd,53047,objc[53047]: Class REMDAAccountInfo is implemented in both /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/Versions/A/DACalDAV (0x7fff922f17d8) and /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/DADaemonCalDAV.bundle/Contents/MacOS/DADaemonCalDAV (0x105fcf930). One of the two will be used. Which one is undefined.,0800-0900,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /usr/libexec/remindd, error = 108: Invalid path",0800-0900,1
BBAOMACBOOKAIR2,com.apple.xpc.launchd,1,"Failed to bootstrap path: path = /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fud, error = 2: No such file or directory",0800-0900,1
BBAOMACBOOKAIR2,AMPDeviceDiscoveryAgent,976,"Entered:_AMMuxedDeviceDisconnected, mux-device:443",0800-0900,1
